Date,단기채로그,중기채로그,ksp로그,iau로그,dbc로그,vnq로그,nsd로그,상승,코스피
2007-09-04,0.0001465464491872126,0.0003777572225551751,-0.0037641328427833187,0.013415039622407754,0.011225096360428122,0.013154370371409208,0.009750405914680016,1,1874.739990234375
2007-09-05,0.00015661023696544873,0.0003202317609929395,-0.004892639298817336,0.0011837670578662696,0.0019229039620718424,-0.02429862344849054,0.00694930254892645,1,1865.5899658203125
2007-09-06,0.00013411386892236976,0.00015560914139456372,0.012369693530737358,0.01976779396934525,-0.003849276190210027,0.008838883714087586,-0.009986117067008582,1,1888.81005859375
2007-09-07,0.00015944041483528792,0.001023988388514141,-0.002072250116142982,0.006647424028984439,0.006534800438242172,-0.024386417167427954,-0.008552376522514393,1,1884.9000244140625
2007-09-10,0.0004838074372681689,0.0009657935578655241,-0.026356301115779246,0.0035942955483436734,0.006872831561299808,-0.010401408707310544,0.01522099192344939,1,1835.8699951171875
2007-09-11,0.00011121738618413701,-0.0008277861661696306,0.0062391040295031175,0.012124824196619421,0.0022805645143333386,0.02054931436417018,0.0135036127699526,1,1847.3599853515625
2007-09-12,0.00024314800670843795,0.0005521289508010341,-0.01848786611310782,0.0,0.010574145561986104,-0.0058702206381906485,0.025891304995752762,1,1813.52001953125
2007-09-13,0.00016285238542934621,0.00016767005764073417,0.0188450873925623,-0.005402359918288635,-0.007541589706483887,0.022270056589102527,0.015276394930208603,1,1848.02001953125
2007-09-14,0.000102645506597554,-0.0007302855749831139,0.011834330200378496,0.00042760057674939844,0.0007566848812738947,0.0064565934836204875,-0.0014311971591816075,1,1870.02001953125
2007-09-17,0.00041280256921005787,-0.00027197953957980303,0.0008873155282946854,0.012601901033467033,0.011656556591273848,-0.007320787743255952,-0.014426229100616528,1,1871.6800537109375
2007-09-18,0.00014695201851289141,0.00015677354720544656,-0.017826608582651282,0.008825469120308238,0.0037313469015880507,0.03496719191549724,0.032030542470549594,1,1838.6099853515625
2007-09-19,0.00014034800826756566,-0.00034665807595501974,0.03423782071760684,-0.001675053974268259,0.008529542467763385,0.018607506204133095,0.013696842492401107,1,1902.6500244140625
2007-09-20,0.00014723786643600079,-0.0005836563725214461,0.0033161501349994182,0.01717494738076386,0.015390599599208521,-0.02628800368930939,0.013511832717374883,1,1908.969970703125
2007-09-21,0.0001314157317597875,-0.00048489440021093344,0.005375885930030577,-0.004955991982181107,0.006885383148611535,0.007124132312163578,-0.02524069494115988,1,1919.260009765625
2007-09-24,0.0,0.0,0.0,-0.001104653129834876,-0.00180737488828564,0.018781153730170086,0.007555721315127606,1,1919.260009765625
2007-09-25,0.0,0.0,0.0,0.001104653129834876,-0.007262269325817972,-0.025158597925373005,0.01081395448696476,1,1919.260009765625
2007-09-26,0.0,0.0,0.0,-0.0038716694404272722,0.0014567535997200842,0.014473645748208419,0.03175755393929558,1,1919.260009765625
2007-09-27,0.0008874783377201823,0.0001348907467519922,0.013466240469558244,0.007590931417194913,0.0258634770483126,0.007644088041205865,0.007187156552026508,1,1945.280029296875
2007-09-28,0.00014804555773828554,0.0001463475155922822,0.0006166624904357931,0.01229861833526913,-0.003196570753260186,-0.010718257930023789,-0.0005303817220609908,1,1946.47998046875
2007-10-01,0.00044376058758999193,0.00024138946775842385,0.00828321038801505,0.005552921446375425,-0.010370174644558805,0.02405774571748731,0.023085917865521388,1,1962.6700439453125
2007-10-02,0.000167204050562475,0.0003835922986610285,0.02586165000014784,-0.020880988041276805,-0.020334816272693956,0.01800630247979207,0.004915325361964928,1,2014.0899658203125
2007-10-03,0.0,0.0,0.0,-0.005531747220171468,0.0010999756944780614,-0.0048417537865868,0.011800815542029497,1,2014.0899658203125
2007-10-04,0.00033684570447434226,0.0011150247965492355,-0.0052219132010851155,0.013635632760466088,0.013828411991792411,0.010194315507802365,-0.0035765726722929436,1,2003.5999755859375
2007-10-05,0.00025014214865848317,0.0009158369685167145,-0.0037853278022117465,0.006001129394468396,0.002887075401551975,0.023217223820485078,0.03594693383129455,1,1996.030029296875
2007-10-08,0.00041387830522587876,-0.00023757237729959968,0.008376474683176482,-0.012726813390260272,-0.021122518117682176,-0.019088422978227104,0.006644270230121041,1,2012.8199462890625
2007-10-09,0.0001844915053652585,-0.0005985795517702286,0.0006506456031747376,0.006315232797429182,0.006968795709910491,0.011102283184670103,0.030675409326314185,1,2014.1300048828125
2007-10-10,0.00018372471812710955,0.00016016211561797888,0.013311331615255106,0.005323159145587564,0.011627932224151483,-0.0069906452279786535,0.01768285134677461,1,2041.1199951171875
2007-10-11,0.00014689137094237026,-0.00034410216674629623,0.008648947510205396,0.007729333090442214,0.011137193535073475,-0.003978791453162156,-0.027483619043831897,1,2058.85009765625
2007-10-12,0.00014644248071071786,-9.271907013186365e-05,-0.015867091890542362,0.003505939847340489,0.004633755574464882,-0.009480002852733538,-0.013543285363007751,1,2026.43994140625
2007-10-15,0.0004323423188239417,-0.00023951801800414785,0.004406923886005387,0.01230784885232028,0.016925748960652243,-0.018960383817523407,-0.01743852690866765,1,2035.3900146484375
2007-10-16,0.000172527155163138,0.001092121732146012,-0.014664407747090102,-0.0003989337848513408,0.00104832254799625,-0.01224335373323937,-0.003972580156585526,1,2005.760009765625
2007-10-17,0.0001877784203845323,0.0005241625883307677,-0.010938309238333055,-0.00627127685217177,-0.0052530677270650195,-0.0015237288644578406,0.008668981238926232,1,1983.93994140625
2007-10-18,0.00015439608849554531,0.0001605987772297368,0.010604193549327512,0.016461223388904322,0.017748875769003636,0.0002776745494945665,-0.010909943883562256,1,2005.0899658203125
2007-10-19,0.00021466236123224292,0.0011547108191418687,-0.017604639994590165,-0.0015811845575641748,-0.002763344163962067,-0.04347603916345699,-0.0027463547970025814,1,1970.0999755859375
2007-10-22,0.0004737726600421155,0.0022390974443613487,-0.03422711823964253,-0.015147820877250862,-0.0027710722784526354,0.025860315009151424,0.035125905248473366,1,1903.81005859375
2007-10-23,0.00014119821627645024,-0.00030631502366951224,0.022935755949812453,0.007070935252795785,-0.006961391599523914,0.010522787041526094,0.015567551560860426,1,1947.97998046875
2007-10-24,0.00014607233859642577,0.0006602378713740364,-0.007533513884859566,0.006228889342483335,0.0034866822833845568,-0.016890242059464544,0.009931006049637148,1,1933.3599853515625
2007-10-25,0.00011187711589144556,-0.0008450265048995931,0.022194667652985167,0.006190392945850665,0.02305294585487161,0.0021275569576628683,0.02715771351229579,1,1976.75
2007-10-26,0.00014083358921368472,-9.161974271698625e-05,0.02562561801272878,0.021176449685537335,0.01519005966494591,0.01504186622069792,0.014774899729278257,1,2028.06005859375
2007-10-29,0.0004392861076105703,0.0002725123809046437,0.017042717006560792,0.005768147402993584,0.016282179569395705,-0.016459435542669265,0.04175975801905274,1,2062.919921875
2007-10-30,7.010494375414567e-05,-0.0005890182087657791,-0.005127136944442334,-0.009632105482864528,-0.022667661371744696,0.013664798759464691,-0.0028169590824438373,1,2052.3701171875
2007-10-31,0.0001467765844971325,-0.00038199009052952704,0.006062351800308008,0.014222811292499582,0.02792735688779402,0.02063365314937471,0.013364980185242903,1,2064.85009765625
2007-11-01,9.096666214070126e-05,-0.0005421372244427403,-0.0008285897882585047,-0.006125636293811354,-0.012869319024355175,-0.04786507724321876,-0.024055682956657165,0,2063.139892578125
2007-11-02,0.00014725448828123433,0.0010258211386151572,-0.0214583336308678,0.02303026790611673,0.02135776562945635,-0.014337163875655978,0.026408387685993517,0,2019.3399658203125
2007-11-05,0.00048084406003390257,0.0004819788160759231,-0.001774408076947509,-0.0010012387561872949,-0.006523179556549241,-0.014545191949552283,0.01988202928099403,0,2015.760009765625
2007-11-06,0.0001762802722033996,0.00032649319857291914,0.018909644758768884,0.019222981004804574,0.025841293274301513,0.012501394794176779,0.021956411073061233,0,2054.239990234375
2007-11-07,0.0001512351419812319,0.0009024317780017554,-0.005393661783648973,0.01257271849015229,-0.0051150866321330035,-0.0316264136473241,-0.033329562452923955,0,2043.18994140625
2007-11-08,0.00015336394160314626,0.0013949717110346427,-0.03163765593451551,-0.00449829409017255,-0.002567421265480263,0.0030125798320308483,-0.03909358851447653,0,1979.56005859375
2007-11-09,0.00014704038541069053,-0.0003378696387894564,0.005496149647447268,0.004376937344749088,-0.00032147373555702075,-0.008154950524601912,-0.09610325114990781,0,1990.469970703125
2007-11-12,0.0004157214083111427,-0.00036368928565622127,-0.0342659026932699,-0.0491056304513271,-0.02210030480115588,0.011458318485488395,-0.015148573763576145,0,1923.4200439453125
2007-11-13,0.00013698373507686767,-1.3338917609573286e-05,0.004911425479552811,0.00900622543313645,-0.019244148973972308,0.03259126681991509,0.04217998511768384,0,1932.8900146484375
2007-11-14,0.0001348633227724605,-0.0009007853311011615,0.02032600848298216,0.012548778469652522,0.022197504927301104,-0.02052225360657811,0.0030634533163831357,0,1972.5799560546875
2007-11-15,0.00011169907290309311,-0.0003313170730976367,-0.012672587232594346,-0.028202950350165512,-0.009878450035574193,-0.0017789602400282156,-0.02116321538492638,0,1947.739990234375
2007-11-16,0.00012007079208942173,-0.0006848565149901731,-0.011120596277534034,-0.0029546223138243732,0.0033036711916598627,-0.018871194102700883,0.007899549397649697,0,1926.199951171875
2007-11-19,0.00041978593674407705,-0.0014262779715199514,-0.017138015709286414,-0.004383699742146252,0.007557117342744668,-0.022012367631212282,0.001429581764116783,0,1893.469970703125
2007-11-20,0.00011596982970552006,-0.0005699732977060279,-0.01127553933586345,0.028282155715225077,0.02457289949719721,-0.019509054317400132,0.02353049242260452,0,1872.239990234375
2007-11-21,8.613884830488416e-05,-0.0022807190339761974,-0.03547309759391215,-0.004406106105678376,0.0012766794038032714,-0.00695887955975083,0.00810666376199487,0,1806.989990234375
2007-11-22,0.00014885346252668796,-7.568391682788445e-05,-0.004420389105520783,0.0,0.0,0.0,0.0,0,1799.02001953125
2007-11-23,0.00019456281824403732,0.0009013172439420458,-0.014636737389961851,0.027746731247089595,0.009207855549125732,0.0194882820076705,0.0064385091747403145,0,1772.8800048828125
2007-11-26,0.00044565491638159926,-0.0009752357545949053,0.04545720846501933,-0.0017194721288498194,-0.012402746132773146,-0.049124641257131785,-0.005285953228667761,0,1855.3299560546875
2007-11-27,0.00013609747989562493,-0.0008753595273791603,0.002401045003325386,-0.012991274101673778,-0.008032072029964699,0.023108321163175294,-0.018839600942917922,0,1859.7900390625
2007-11-28,-3.19847032450582e-05,-0.006737271917172549,-0.013588101160248556,-0.007374514851814062,-0.012333905231266318,0.042992135348678406,0.018839600942917922,0,1834.68994140625
2007-11-29,0.00010488954423060193,-0.0017696964783446845,0.02309759477434259,-0.016826302950073035,0.0022835514002581547,-0.016198216060308912,0.0027614509213012006,0,1877.56005859375
2007-11-30,0.0002828017275433581,0.005366621075669542,0.015033712488946804,-0.011419864767702403,-0.01245926969344513,0.026852433135847065,-0.0036832855130781716,0,1906.0
2007-12-03,0.000447062407580745,0.00041950291610071133,-0.0018747606149149831,0.010781789626081117,0.007232155204898394,-0.010807405301758166,0.0034532054824043534,0,1902.4300537109375
2007-12-04,0.00010775998978296286,-0.0014667199758360283,0.008062271008101973,0.013567680704388962,0.004575117497445547,-0.027305526578795813,-0.006224756347159577,0,1917.8299560546875
2007-12-05,0.00011064891495493612,-0.003790177238606418,0.010565366500603801,-0.006824227177272935,-0.0075273707356871,0.033105114475429964,0.014920431499429565,0,1938.199951171875
2007-12-06,0.00013929584426364272,-0.00048074323174240874,0.00769403405089264,0.007453766306515508,0.017907003215683837,0.031305850762179954,0.00681186197207051,0,1953.1700439453125
2007-12-07,7.122190682373741e-05,-0.002712801636937101,-0.009697900413824456,-0.00834180560749953,-0.0032320645062791087,-0.0035458339970011465,0.035785834896979285,0,1934.3199462890625
