거래일,단기채,중기채,장기채,kospi_pct,단기채누적,중기채누적,장기채누적,kospi누적
2009-01-19,0.0005858586769382443,0.0025538162393781744,0.005065095265963964,0.013609936575052828,0.31597039789303805,0.3614254992240909,0.3890197643196979,1.023064638395388
2009-01-20,4.0648786009693124e-05,-0.0009115853577207246,-0.0034434197843271814,-0.020718724199365712,0.3160110466790477,0.36051391386637016,0.38557634453537076,1.0023459141960225
2009-01-21,0.0002995985907087107,0.001144923880395102,0.0028675174403412235,-0.020589096653384376,0.31631064526975644,0.36165883774676527,0.388443861975712,0.9817568175426381
2009-01-22,8.584180327422226e-05,-0.0003833058363455136,-0.00044423409690994725,0.01143519902864254,0.31639648707303064,0.3612755319104198,0.38799962787880204,0.9931920165712806
2009-01-23,0.0001459992978829454,5.7312930807463376e-05,0.0011118731934319983,-0.020452774069860125,0.3165424863709136,0.36133284484122724,0.389111501072234,0.9727392425014205
2009-01-28,0.0006324268076126202,0.0014073234752473849,0.0011025684817203925,0.05906347173952797,0.3171749131785262,0.3627401683164746,0.39021406955395443,1.0318027142409485
2009-01-29,0.00016974478165813017,-0.0006794395150365475,-0.0036808397553376023,0.007409454394721848,0.31734465796018435,0.362060728801438,0.3865332297986168,1.0392121686356703
2009-01-30,0.00019546924779635321,-0.0007394931835587766,-0.00801237658351119,-0.0038146344808668298,0.3175401272079807,0.36132123561787927,0.37852085321510565,1.0353975341548036
2009-02-02,0.00031416368388811243,-0.0014858199231387276,-0.011352313233789456,-0.013045236681553218,0.3178542908918688,0.35983541569474053,0.3671685399813162,1.0223522974732504
2009-02-03,0.00018101591612452,-0.0004500386784470262,-0.0070591438316729895,0.01416801081128205,0.3180353068079933,0.35938537701629353,0.3601093961496432,1.0365203082845325
2009-02-04,0.00020037061156767642,0.0013839559294765932,0.001988498012954293,0.02765646492434648,0.318235677419561,0.3607693329457701,0.3620978941625975,1.064176773208879
2009-02-05,0.0003321736712552773,0.0005199356023630478,-0.0025667282478435134,-0.014631453022913243,0.31856785109081626,0.3612892685481332,0.35953116591475404,1.0495453201859657
2009-02-06,0.00040209901617560984,0.0034790377038569444,0.009750502530916179,0.027490066899853893,0.31896995010699186,0.36476830625199014,0.36928166844567023,1.0770353870858196
2009-02-09,0.0003583395906481434,0.001401705075181543,0.0013823578130862828,-0.0062548543288218905,0.31932828969764,0.3661700113271717,0.3706640262587565,1.0707805327569977
2009-02-10,0.00013447010283382065,0.001003397843823737,0.0015612872243906074,-0.0031762133218037336,0.3194627598004738,0.36717340917099545,0.3722253134831471,1.067604319435194
2009-02-11,0.00011877501078045747,0.0017387889000321758,0.002287658854933428,-0.007248492330277578,0.31958153481125423,0.3689121980710276,0.3745129723380805,1.0603558271049165
2009-02-12,0.0003719109086375551,0.0027004346424407783,0.0006561724221269616,-0.008687761515065118,0.31995344571989176,0.3716126327134684,0.37516914476020746,1.0516680655898514
2009-02-13,0.0003266487451660427,0.0026963839967246443,0.0031663159271590386,0.010679414157852118,0.3202800944650578,0.37430901671019307,0.3783354606873665,1.0623474797477035
2009-02-16,0.00046020729958201986,-0.0004454982767346837,-0.0027254063308159828,-0.014231324007916601,0.3207403017646398,0.3738635184334584,0.37561005435655054,1.048116155739787
2009-02-17,7.756144854333875e-05,-0.0037724100155305915,-0.009013734448159966,-0.041072932529116035,0.3208178632131831,0.3700911084179278,0.3665963199083906,1.0070432232106707
2009-02-18,0.0003770251239970137,0.0019068607498533114,0.0027203210428436843,-0.012420266325996465,0.32119488833718013,0.3719979691677811,0.3693166409512343,0.9946229568846743
2009-02-19,0.00015049204464176848,-0.0006386517361935041,0.003070431503346302,-0.005470764200181555,0.3213453803818219,0.3713593174315876,0.3723870724545806,0.9891521926844927
2009-02-20,4.0923285552240485e-05,-0.003442886939669965,-0.0016705318094554986,-0.03716918074248021,0.32138630366737414,0.36791643049191763,0.3707165406451251,0.9519830119420125
2009-02-23,0.0002572397193605683,-0.0010075200129790458,0.004719249591248244,0.031521178291664675,0.32164354338673473,0.3669089104789386,0.37543579023637336,0.9835041902336772
2009-02-24,-6.121267792018267e-05,-0.002367250735864703,0.0001855106629907155,-0.0324405438588512,0.32158233070881453,0.3645416597430739,0.3756213008993641,0.951063646374826
2009-02-25,6.467051828901693e-05,-0.0024667283772070274,-0.00184662619513329,0.0030078580291008628,0.32164700122710355,0.3620749313658669,0.37377467470423076,0.9540715044039269
2009-02-26,0.0001683627278130697,0.0009153102442344758,0.005077519044232203,-0.011517412002848837,0.3218153639549166,0.36299024161010135,0.37885219374846296,0.942554092401078
2009-02-27,0.00016943863437730882,0.0012014071375265414,0.0023187461931505043,0.007811981531868906,0.3219848025892939,0.3641916487476279,0.38117093994161344,0.9503660739329469
2009-03-02,0.0002377480160472423,0.0005358582630234417,-0.00201500567939319,-0.04159807343160593,0.32222255060534116,0.3647275070106513,0.3791559342622203,0.908768000501341
2009-03-03,0.0001441495200524504,0.002799845962734583,0.0044568837004025684,0.006635192037769633,0.3223667001253936,0.3675273529733859,0.38361281796262287,0.9154031925391106
2009-03-04,0.00014032954264657293,0.0018418360366170919,0.002395576272366909,0.03285002486422184,0.3225070296680402,0.369369189010003,0.3860083942349898,0.9482532174033325
2009-03-05,8.512220491680248e-05,0.0004354596324429567,0.0004482864323329416,-0.0010195797065875034,0.322592151872957,0.36980464864244594,0.38645668066732275,0.947233637696745
2009-03-06,0.00020371283684963954,0.000825367064497028,0.0023888829439175792,-0.0029768092385039635,0.3227958647098066,0.370630015706943,0.38884556361124034,0.944256828458241
2009-03-09,0.00029308803624400595,0.0005378072752842992,-0.00036526786827959195,0.015828933774395093,0.3230889527460506,0.3711678229822273,0.3884802957429607,0.9600857622326361
2009-03-10,0.0001640162416916767,0.0010875928684465305,0.005247168033347686,0.01909995987795443,0.32325296898774225,0.3722554158506738,0.3937274637763084,0.9791857221105905
2009-03-11,0.0001296129977440798,-0.000930350599907122,-0.0013375321416549616,0.03232924372825474,0.3233825819854863,0.37132506525076664,0.39238993163465347,1.0115149658388454
2009-03-12,0.00010802690163544859,0.0006291241717474752,0.002913255544505107,0.0007804808826530341,0.3234906088871218,0.3719541894225141,0.3953031871791586,1.0122954467214984
2009-03-13,-8.795153851047768e-05,-0.0012267053269519963,-0.0020966399185102084,-0.00209147546504318,0.3234026573486113,0.3707274840955621,0.39320654726064835,1.0102039712564552
2009-03-16,0.00018378303570407457,-0.0006722856824530183,-0.0027840563947739076,-0.0005062032095058955,0.3235864403843154,0.3700551984131091,0.39042249086587444,1.0096977680469492
2009-03-17,6.697476423189155e-06,-4.20838945755477e-05,0.006300128363988593,0.03413715280862939,0.32359313786073857,0.3700131145185335,0.396722619229863,1.0438349208555786
2009-03-18,-7.176513108633481e-05,-0.000891468591427809,-0.0006043617244272302,0.005215314293569806,0.32352137272965226,0.3691216459271057,0.3961182575054358,1.0490502351491484
2009-03-19,7.29642071618814e-05,0.00018892830836825868,0.0056095919521738005,-0.006957562288986807,0.32359433693681416,0.369310574235474,0.4017278494576096,1.0420926728601616
2009-03-20,4.844670192558961e-05,-0.00019663485990917083,-0.00046952512715341116,0.007858427798004941,0.3236427836387398,0.3691139393755648,0.40125832433045616,1.0499511006581665
2009-03-23,5.543374186717421e-05,-0.0004098070662249571,-0.0021287601475698244,0.024390660494986838,0.32369821738060695,0.36870413230933985,0.39912956418288636,1.0743417611531534
2009-03-24,0.00011155446238891822,-0.0007675560037216871,-0.0025220030751395422,0.01850771154647779,0.32380977184299586,0.36793657630561816,0.3966075611077468,1.0928494726996312
2009-03-25,7.424955488511015e-05,0.0010157161169708924,-0.00018729221665417695,0.0059916509781452465,0.323884021397881,0.36895229242258903,0.3964202688910926,1.0988411236777764
2009-03-26,1.0903353697065292e-05,0.00010800932816383476,-0.0023625913558278405,0.012025841727555164,0.32389492475157805,0.3690603017507529,0.39405767753526477,1.1108669654053316
2009-03-27,2.825916186358321e-05,0.0005849753696556615,0.002599394164907055,-0.005057083132336326,0.32392318391344166,0.36964527712040857,0.39665707170017184,1.1058098822729954
2009-03-30,0.00017201080502835697,0.00015029528947228948,-0.0003591394453846323,-0.03236337484141538,0.32409519471847004,0.36979557240988087,0.3962979322547872,1.07344650743158
2009-03-31,7.155338218529314e-05,-0.0002076342956782434,-0.00052213082421807,0.0073488884806172106,0.3241667481006553,0.36958793811420265,0.3957758014305691,1.0807953959121972
2009-04-01,0.00032694238759516396,0.002744278927263823,0.005416821647689155,0.02246613499577199,0.3244936904882505,0.37233221704146646,0.40119262307825826,1.1032615309079692
2009-04-02,0.0002666048365007923,0.0012532510962001931,0.0013943053653037946,0.03535869494713628,0.3247602953247513,0.37358546813766663,0.40258692844356203,1.1386202258551055
2009-04-03,0.00016017775879341746,0.0010862847303059005,-0.0006852017729335004,0.005309443448162421,0.3249204730835447,0.37467175286797255,0.4019017266706285,1.143929669303268
2009-04-06,0.0002617193750291826,-0.00022935988028151893,-0.0034619291187494225,0.010983446932814056,0.3251821924585739,0.37444239298769105,0.3984397975518791,1.154913116236082
2009-04-07,0.0001260882618432596,0.0007212641360356721,0.0011917578470629533,0.0017336363986593106,0.3253082807204171,0.37516365712372673,0.399631555398942,1.1566467526347413
