index,value_x,value_y,변동치,계절조정,변동치_계절조정,뉴스지수,뉴스지수_증가율,뉴스지수_모멘텀,뉴스지수_모멘텀스코어,매수,매도,Date,kospi1
2014-09-01,2.25,101.78,4.628325032003957,103.734362768796,4.645333124127211,101.38548313246572,-0.0002989742881951418,0.0,0.6666666666666666,,,2014-09-01,2042.7105263157894
2014-10-01,2.0,96.19,4.6264144401457346,99.6011672135308,4.641870389395624,101.30990813615425,-0.0007454222633898056,0.0,0.3333333333333333,,,2014-10-01,1942.8028571428572
2014-11-01,2.0,104.16,4.631147146655975,102.313997358133,4.640914601465293,101.28904784077834,-0.00020590577723034187,0.0,0.0,,1.0,2014-11-01,1959.6470000000002
2014-12-01,2.0,99.8,4.640658599086483,100.008341460523,4.6435974491139405,101.34760161889517,0.0005780859763719892,1.0,0.3333333333333333,,,2014-12-01,1941.9257142857143
2015-01-01,2.0,104.54,4.654643538032082,104.564152940004,4.649960472558132,101.48647609545787,0.001370278865452823,1.0,0.6666666666666666,,,2015-01-01,1920.992857142857
2015-02-01,2.0,105.99,4.668843812771938,107.323821486868,4.656795454618728,101.63565117933207,0.0014699011101133586,1.0,1.0,1.0,,2015-02-01,1961.001176470588
2015-03-01,1.75,112.28,4.678466420048749,108.186226297172,4.660880740606006,101.72481350256854,0.0008772740883919994,1.0,1.0,1.0,,2015-03-01,2012.619090909091
2015-04-01,1.75,114.07,4.678138128670861,108.355380255922,4.660609584395796,101.71889545478984,-5.8177032475348334e-05,0.0,0.6666666666666666,,,2015-04-01,2107.268181818182
2015-05-01,1.75,108.86,4.666969504754954,105.88719192481,4.656322189544764,101.62532205827844,-0.0009199214766639763,0.0,0.3333333333333333,,,2015-05-01,2114.898888888889
2015-06-01,1.5,100.6,4.650257234208186,102.198316687492,4.6504610734462295,101.49740182705561,-0.0012587436736434254,0.0,0.0,,1.0,2015-06-01,2063.685909090909
2015-07-01,1.5,101.6,4.635732638594269,102.351414838995,4.645981551511876,101.39963521196442,-0.0009632425395260658,0.0,0.0,,1.0,2015-07-01,2058.034347826087
2015-08-01,1.5,94.86,4.627003651399461,99.4301415063457,4.643843224924391,101.35296573350631,-0.0004602529226122032,0.0,0.0,,1.0,2015-08-01,1952.5490000000002
2015-09-01,1.5,101.43,4.6261300117410435,103.949718847071,4.643517082468014,101.34584759803008,-7.023115135029734e-05,0.0,0.0,,1.0,2015-09-01,1939.5825
2015-10-01,1.5,108.25,4.627305621372099,111.747667622315,4.64071262490612,101.28463965508186,-0.0006039511672050191,0.0,0.0,,1.0,2015-10-01,2020.567142857143
2015-11-01,1.5,105.81,4.624011754847324,103.854442625235,4.6311721402087445,101.0764163426702,-0.0020558232039996627,0.0,0.0,,1.0,2015-11-01,2006.7809523809524
2015-12-01,1.5,101.99,4.615754490555075,102.386057491951,4.617038583686069,100.7679481622099,-0.003051831392740789,0.0,0.0,,1.0,2015-12-01,1971.5285714285715
2016-01-01,1.5,96.24,4.606007889600481,96.0217753184728,4.6014558378767045,100.42785108624193,-0.0033750521090347707,0.0,0.0,,1.0,2016-01-01,1894.6509999999998
2016-02-01,1.5,94.41,4.599207764205745,95.7648641437513,4.588561145916639,100.14642141493904,-0.0028023070120380966,0.0,0.0,,1.0,2016-02-01,1900.6100000000001
2016-03-01,1.5,103.38,4.595660668004205,100.438701075003,4.579366832873241,99.94575337993108,-0.002003746436195941,0.0,0.0,,1.0,2016-03-01,1976.5027272727273
2016-04-01,1.5,101.39,4.590236345426108,95.5837413928339,4.572625089151741,99.79861324463927,-0.0014721999716433842,0.0,0.0,,1.0,2016-04-01,1996.1705000000002
2016-05-01,1.5,95.99,4.582312263678849,92.6403813290072,4.56964499736637,99.73357204363914,-0.0006517244968192726,0.0,0.0,,1.0,2016-05-01,1966.6755
2016-06-01,1.25,92.41,4.574295831715659,93.1855280942391,4.5706654320359865,99.7558432692369,0.00022330720881047483,1.0,0.3333333333333333,,,2016-06-01,1977.0295238095239
2016-07-01,1.25,104.46,4.566689025997145,105.508402722203,4.572458518980938,99.79497781165934,0.00039230325903627516,1.0,0.6666666666666666,,,2016-07-01,2002.482857142857
2016-08-01,1.25,98.12,4.554925636630076,102.884889019882,4.568739666477453,99.71381298500654,-0.0008133157442650196,0.0,0.6666666666666666,,,2016-08-01,2036.6563636363637
2016-09-01,1.25,90.54,4.543097885782246,93.4941249420663,4.5605403092335095,99.53486009328921,-0.0017946650154100352,0.0,0.3333333333333333,,,2016-09-01,2042.5552631578948
2016-10-01,1.25,90.45,4.538594634948408,93.6797566199039,4.5543887978263164,99.40060191645925,-0.0013488558350724933,0.0,0.0,,1.0,2016-10-01,2036.0325
2016-11-01,1.25,91.2,4.544871336822606,88.5411545986477,4.5548946816931615,99.41164295030515,0.00011107612663319166,1.0,0.3333333333333333,,,2016-11-01,1981.7463636363636
2016-12-01,1.25,96.18,4.561820477620814,96.3028614370371,4.565439479464574,99.6417856307162,0.0023150475495721246,1.0,0.6666666666666666,,,2016-12-01,2021.6666666666667
2017-01-01,1.25,98.89,4.585980339198422,97.9755441463781,4.58335156998788,100.03272120047882,0.003923409915710163,1.0,1.0,1.0,,2017-01-01,2061.7335
2017-02-01,1.25,98.14,4.61435371621838,99.9903971779269,4.60613365055501,100.52994544324937,0.004970615982484938,1.0,1.0,1.0,,2017-02-01,2082.795
2017-03-01,1.25,101.15,4.644790129927909,99.4200357158197,4.63140340440051,101.08146373780568,0.005486109557949037,1.0,1.0,1.0,,2017-03-01,2136.1745454545453
2017-04-01,1.25,113.39,4.672190983408367,108.103076725329,4.656689077522073,101.63332947428952,0.005459613623278514,1.0,1.0,1.0,,2017-04-01,2160.1825
2017-05-01,1.25,115.18,4.688485191565912,112.346712827361,4.676803411092135,102.0723295141998,0.004319449556371424,1.0,1.0,1.0,,2017-05-01,2301.8900000000003
2017-06-01,1.25,112.44,4.691784421166564,112.203264366063,4.688796712853427,102.33408613335517,0.0025644228989498696,1.0,1.0,1.0,,2017-06-01,2372.2042857142856
2017-07-01,1.25,111.09,4.68631626676291,112.365494337941,4.693514363168544,102.43704995611395,0.00100615373282964,1.0,1.0,1.0,,2017-07-01,2412.8990476190475
2017-08-01,1.25,96.7,4.679537985454696,101.199211451351,4.694471520783819,102.45794014518448,0.00020393196679791004,1.0,1.0,1.0,,2017-08-01,2372.1845454545455
2017-09-01,1.25,101.66,4.68144045569341,104.666237831986,4.69757690399419,102.52571586087205,0.0006614979336061477,1.0,1.0,1.0,,2017-09-01,2371.84380952381
2017-10-01,1.25,110.02,4.690635221376351,113.049428504055,4.702181772651205,102.62621819753508,0.0009802646664707204,1.0,1.0,1.0,,2017-10-01,2482.87125
2017-11-01,1.5,116.91,4.699428518821213,113.824845454417,4.703671516189305,102.65873219907553,0.0003168196403560142,1.0,1.0,1.0,,2017-11-01,2533.51
2017-12-01,1.5,109.87,4.701184294511134,109.345642390389,4.699604135415121,102.56996066130733,-0.0008647246645910878,0.0,0.6666666666666666,,,2017-12-01,2467.7257894736845
2018-01-01,1.5,113.87,4.695801508120595,111.98523322629,4.690163349995893,102.3639133089857,-0.002008846946934262,0.0,0.3333333333333333,,,2018-01-01,2520.937727272727
2018-02-01,1.5,105.32,4.682979693895277,107.828995443861,4.675101330270883,102.03518120173608,-0.0032114062136071597,0.0,0.0,,1.0,2018-02-01,2439.104444444444
2018-03-01,1.5,104.77,4.6665574985732645,104.518875386513,4.656560775270607,101.63052924760947,-0.0039658081591148475,0.0,0.0,,1.0,2018-03-01,2451.57
2018-04-01,1.5,105.21,4.647634128268319,100.483541999088,4.637145803161758,101.20679293534472,-0.004169380159699587,0.0,0.0,,1.0,2018-04-01,2458.224761904762
2018-05-01,1.5,105.18,4.625748957911302,103.01748956633,4.618851204614541,100.8075090383965,-0.003945228233872555,0.0,0.0,,1.0,2018-05-01,2461.3005000000003
2018-06-01,1.5,101.52,4.601318730818992,100.423032454115,4.601370421657431,100.4259868572562,-0.0037846603371082255,0.0,0.0,,1.0,2018-06-01,2394.507894736842
2018-07-01,1.5,90.53,4.577915309212903,91.7133458052747,4.585756561821581,100.08521071037488,-0.0033933064293976134,0.0,0.0,,1.0,2018-07-01,2284.2536363636364
2018-08-01,1.5,96.29,4.561107628125714,100.996928569376,4.573743176672155,99.82301576657096,-0.0026197171584386725,0.0,0.0,,1.0,2018-08-01,2283.7968181818183
2018-09-01,1.5,100.3,4.5488482122964475,103.369437279222,4.561378625142975,99.55315653430381,-0.0027033768735077457,0.0,0.0,,1.0,2018-09-01,2307.3258823529413
2018-10-01,1.5,87.25,4.539749811393009,89.8512230324389,4.548215090473934,99.26585930792838,-0.002885867574439316,0.0,0.0,,1.0,2018-10-01,2153.476666666667
2018-11-01,1.75,93.55,4.5386804382280905,89.5247379158133,4.540323724026152,99.09362838745288,-0.0017350468900010352,0.0,0.0,,1.0,2018-11-01,2083.333181818182
2018-12-01,1.75,92.36,4.543024525401417,90.8502223563029,4.5395329642980045,99.07636987123075,-0.00017416373285528142,0.0,0.0,,1.0,2018-12-01,2070.128947368421
2019-01-01,1.75,97.1,4.550147344816822,94.8686142510822,4.54379026414674,99.16928643727033,0.0009378277197715779,1.0,0.3333333333333333,,,2019-01-01,2101.984090909091
