시작날짜,매도날짜,포트폴리오종목명,수익률,누적수익률,재무비율방식,연도
20220401,20230331,"['기아', 'SK', 'KT', 'LG디스플레이', '롯데케미칼', 'LG유플러스', '현대제철', '현대건설', '금호석유', 'GS']",-0.1504585081938918,16.088472926589137,시장가치투자종목,2022
20050401,20060331,"['삼성전자', '신세계', 'SK네트웍스', '유수홀딩스', 'HMM', '농심', '에스원', '포스코인터내셔널', '한화', '롯데지주']",0.2287763310733406,1.2287763310733406,활동성투자종목,2005
20060401,20070331,"['신세계', '포스코인터내셔널', 'SK네트웍스', '롯데지주', '유수홀딩스', 'LX인터내셔널', '농심', '에스원', '현대글로비스', 'HMM']",0.2108876885422111,1.698797819810987,활동성투자종목,2006
20070401,20080331,"['신세계', 'SK네트웍스', '포스코인터내셔널', 'HMM', '유수홀딩스', '농심', '에스원', '아시아나항공', '현대글로비스', 'STX']",0.3710999699147727,2.7003216095488987,활동성투자종목,2007
20080401,20090331,"['LG디스플레이', '신세계', '삼성중공업', 'HMM', 'SK네트웍스', '팬오션', '포스코인터내셔널', '유수홀딩스', 'LG생활건강', 'STX']",-0.3027518164244077,1.580042520903482,활동성투자종목,2008
20090401,20100331,"['LG디스플레이', '신세계', 'HMM', '포스코인터내셔널', '코웨이', '현대글로비스', 'SK네트웍스', '팬오션', '에스원', '농심']",0.3428335833338886,2.464567743498621,활동성투자종목,2009
20100401,20110331,"['신세계', '현대글로비스', '롯데케미칼', '포스코인터내셔널', '한화', 'SK네트웍스', '팬오션', '코웨이', '에스원', 'LX인터내셔널']",0.2790409060527578,3.431323865725636,활동성투자종목,2010
20110401,20120331,"['롯데케미칼', '신세계', '현대글로비스', 'HMM', '한화', '포스코인터내셔널', 'SK네트웍스', '코웨이', '에스원', '팬오션']",-0.0352148705211246,3.2752753695569385,활동성투자종목,2011
20120401,20130331,"['현대글로비스', 'HMM', '포스코인터내셔널', 'SK네트웍스', '에스원', 'LX인터내셔널', '팬오션', '현대그린푸드', '롯데하이마트', '아시아나항공']",-0.0904548198082291,2.8885561063731053,활동성투자종목,2012
20130401,20140331,"['현대글로비스', '이마트', 'GS', '에스원', 'GS리테일', 'HMM', 'SK네트웍스', '현대그린푸드', 'LX인터내셔널', '빙그레']",0.0193786168539689,2.9639109452736707,활동성투자종목,2013
20140401,20150331,"['현대글로비스', '이마트', '코웨이', '에스원', 'SK네트웍스', 'GS리테일', '한샘', '현대그린푸드', '태광산업', 'CJ CGV']",0.1909220492441757,3.720708945966737,활동성투자종목,2014
20150401,20160331,"['NAVER', '삼성에스디에스', '현대글로비스', '코웨이', '이마트', '한샘', '에스원', 'BGF', 'GS리테일', 'SPC삼립']",0.065310897163039,4.029022682473409,활동성투자종목,2015
20160401,20170331,"['아모레퍼시픽', 'NAVER', '삼성에스디에스', '코웨이', '현대글로비스', '한샘', '이마트', 'BGF', 'GS리테일', '에스원']",0.0398809302936207,4.229584785518168,활동성투자종목,2016
20170401,20180331,"['아모레퍼시픽', '삼성에스디에스', '아모레G', '코웨이', '이마트', '현대글로비스', '한샘', 'GS리테일', '에스원', 'SPC삼립']",0.0482367091904818,4.481842746004176,활동성투자종목,2017
20180401,20190331,"['삼성에스디에스', '이마트', '현대글로비스', 'CJ', '에스원', '한샘', '포스코케미칼', 'GS리테일', 'SK네트웍스', '하나투어']",-0.0909932569602339,3.9830320204014233,활동성투자종목,2018
20190401,20200331,"['삼성에스디에스', '코웨이', '현대글로비스', '이마트', '에스원', 'CJ', 'BGF리테일', 'GS리테일', '한샘', 'SK네트웍스']",-0.3736464059797471,2.121140015096434,활동성투자종목,2019
20200401,20210331,"['삼성에스디에스', '코웨이', '현대글로비스', '에스원', '이마트', 'LG이노텍', 'GS리테일', 'BGF리테일', '한샘', 'SK네트웍스']",0.4927288828980797,3.659015848103396,활동성투자종목,2020
20210401,20220331,"['삼성에스디에스', '현대글로비스', '코웨이', '이마트', '에스원', 'GS리테일', 'BGF리테일', '한샘', '포스코인터내셔널', 'SK네트웍스']",-0.0770480605379774,3.3000477129913293,활동성투자종목,2021
20220401,20230331,"['HMM', '삼성에스디에스', '현대글로비스', '코웨이', '이마트', '팬오션', 'BGF리테일', 'GS리테일', '에스원', '포스코인터내셔널']",0.3351626325699832,4.741263024654039,활동성투자종목,2022
