Date,단기채로그,중기채로그,ksp로그,iau로그,dbc로그,vnq로그,nsd로그,상승,코스피,유동성기법,레버리지기법,그레이엄기법,린치기법,버핏기법,삼대투자기법,성장성기법,수익성기법,시장가치기법,활동성기법,단기채w,중기채w,kspw,iauw,dbcw,vnqw,nsdw,금액,kospi,유동성추이,레버리지추이,성장성추이,수익성추이,시장가치추이,활동성추이,그레이엄추이,린치추이,버핏추이,삼대투자추이,Date
2017-08-02,3.91e-05,0.000136553,0.001925507,-0.003281378,0.002015432,-0.009139015,-0.001472274,0,2427.629883,-0.006606767,0.005774026,0.01314766,-0.007306535,0.008487403,0.001735171,-0.003863714,0.004927061,-0.008247861,-2.64e-05,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10086.588434990897,10123.283497307715,10069.339889208808,10085.060179803733,10102.838443251785,10118.119735145186,10053.074617041275,10144.530196091237,10101.716078208217,10063.157793052767,10143.10120209697,2017-08-02
2017-08-03,4.93e-05,-1.64e-05,-0.016940879,0.002462023,-0.007409927,-0.002029166,0.005609346,0,2386.850098,-0.009615783,-0.003834592,-0.015083981,-0.020892814,-0.013559257,-0.024800119,-0.020144214,-0.01430582,-0.020963764,-0.023728324,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10057.142050241926,10105.750226043172,10061.398269667387,10050.409041945377,10077.649814419594,10082.0205871452,10012.743121437781,10117.9598182101,10065.790747646923,10039.285106712383,10100.665567079388,2017-08-03
2017-08-04,3.88e-05,-8.58e-05,0.003596538,-0.007404407,0.002026323,0.003339708,0.000266019,0,2395.449951,4.13e-05,-0.004218241,0.001795497,0.008335266,-0.004601601,0.014633303,0.007613039,0.001705181,0.009028021,0.002751114,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10061.996051113163,10104.715181827147,10053.342569543733,10061.928017127066,10079.37444636921,10095.938752194617,10016.180770709881,10119.841718844367,10078.531081590432,10030.6176945071,10124.020349709142,2017-08-04
2017-08-07,0.000105675,-0.00058905,0.001376684,-0.000826045,0.002022291,-0.001072293,-0.001332127,0,2398.75,0.000799146,0.003389697,-0.006794842,0.001841121,0.007323251,-0.003255083,0.005362646,0.000694232,0.003928242,0.005299138,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10062.578701757506,10104.340637619654,10057.256959149812,10069.120979719419,10078.827007158927,10100.766127284563,10023.235981491756,10106.880639083354,10079.88482483759,10041.039272297354,10116.911100632591,2017-08-07
2017-08-08,3.05e-05,-0.000696933,-0.001677287,0.001651487,0.000673167,-0.004779427,0.00319459,0,2394.72998,0.00206477,-0.004070095,0.004239274,-0.008991342,0.003554683,0.004251668,-0.010191565,0.000909934,-0.001910561,-0.008451202,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10059.259874134867,10107.2202573146,10049.998186324361,10051.800654773178,10079.784569001218,10097.04835047506,10008.833443916443,10113.382499231386,10064.514306623056,10046.365211000106,10123.440098090177,2017-08-08
2017-08-09,-1.94e-05,-0.00069347,-0.011060127,0.011484978,0.006706931,-0.003359452,0.013201425,0,2368.389893,-0.007668716,0.002601434,-0.010713871,-0.001596691,-0.006322763,-0.004508548,-0.000456676,-0.004171806,-0.00445252,0.004592768,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10061.421618240714,10114.97045039968,10074.61624860231,10071.368297038684,10093.269567326073,10110.092859175724,10036.636416698648,10116.124871000367,10082.223909240953,10056.274432319824,10136.425948878386,2017-08-09
2017-08-10,3.1e-05,0.000475332,-0.003773349,0.008123475,-0.015493783,-0.007236881,-0.004337335,0,2359.469971,0.003695167,-2.15e-05,-0.007458672,-0.010496399,-0.000260132,-0.010264963,0.001353481,-0.000309925,-0.014559707,0.011199939,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10040.6151088434,10106.461928181336,10059.979634887906,10059.012644811395,10078.127733640122,10071.435827250272,10040.659160749867,10089.115548942462,10050.319120767128,10041.270327550734,10104.731014734414,2017-08-10
2017-08-11,1.81e-05,0.000304036,-0.016994844,0.004037163,0.003388717,-0.006192663,-0.005547523,0,2319.709961,-0.015081421,-0.01098907,-0.014022847,-0.020250706,-0.007980204,-0.006062425,-0.007800576,-0.010265573,-0.010591925,-0.010718584,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10011.087058405272,10079.866232093085,10040.18129040677,10044.435418082694,10059.478746836288,10052.264914217145,10021.3401430749,10064.29451500742,10015.486561137914,10026.42485799096,10092.952676217148,2017-08-11
2017-08-14,0.000125338,6.65e-05,0.006235615,-0.007278654,-0.008834624,0.016549604,0.017072133,0,2334.219971,0.003580527,0.001880279,-0.007287308,-0.006618477,-0.002416283,-0.00774295,-0.004837615,0.007805881,-0.003656506,-0.005301918,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10033.395591137965,10097.910196022605,10055.3424182823,10048.535165972786,10084.50813011536,10058.309877335163,10024.670016122796,10064.376993539214,10016.661369994354,10034.490720900289,10092.285629463404,2017-08-14
2017-08-16,7.61e-05,-0.000199623,0.005996857,0.008143399,-0.002747294,0.003957313,0.00155745,0,2348.26001,-0.004151325,0.000592514,0.004738421,-0.009714289,0.007870382,-0.013662935,0.002838864,-0.000492986,-0.008255258,-0.00929247,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10050.194916711574,10097.968836824139,10063.2224652599,10060.124114585184,10090.612782275946,10051.629595316075,10016.319020152056,10079.136521744776,10007.629556181428,10054.401521165275,10076.715603378918,2017-08-16
2017-08-17,4.35e-05,0.000739605,0.00569433,0.004854412,0.002747294,-0.006243224,-0.01095181,0,2361.669922,0.005749061,0.001673713,0.007314107,-0.000582696,0.001071018,0.006531547,0.000665769,0.003436047,0.00137219,0.00166283,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10054.867187245405,10102.754622541093,10061.230049970392,10056.464712638297,10091.543540398437,10049.140863588458,10014.317955272236,10086.521524256415,10001.936812466767,10051.414084601935,10082.794502501032,2017-08-17
2017-08-18,4.19e-05,0.000291295,-0.001398211,-0.001615546,0.017675531,-0.010168269,-0.01812345,0,2358.370117,0.010165152,-0.001814902,-0.000480068,-0.002100116,-0.001128902,-0.004612032,0.0030222,4.34e-05,-0.003037703,-0.002471359,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10047.294636948598,10114.420112983325,10052.965146040915,10056.199069995973,10086.331485680388,10038.87228139389,10005.014028783422,10080.444939947685,9993.2529354299,10044.288227393368,10069.894008331883,2017-08-18
2017-08-21,0.000130232,-1.96e-06,-0.001430025,0.00322841,-0.01220355,0.010649641,0.00505999,0,2355.0,-0.007989435,-0.00377061,-0.010595607,-0.002652669,-0.012649783,-0.001224273,-0.009375099,-0.001496962,-0.001030342,-0.012410304,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10047.955488238393,10104.23848843511,10049.771289112621,10043.80689234407,10086.88416368589,10040.190858446143,9987.750695987983,10066.021972636574,9991.907307944308,10026.566926648768,10070.896234777838,2017-08-21
2017-08-22,4.1e-05,-0.000321893,0.004376853,-0.004037163,0.00272477,-0.002893148,0.015158664,0,2365.330078,0.003432336,0.002089659,0.002144324,0.003069003,0.006836473,0.010784096,0.002290662,0.002357453,0.006808098,0.011436002,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10063.993399478299,10118.79242154114,10062.024119290503,10056.384801042628,10099.62694300914,10060.248591651247,10015.365950678532,10078.385195564884,10005.701155175077,10046.64449657116,10097.650888104676,2017-08-22
2017-08-23,3.39e-05,0.000268777,0.000452192,0.003231018,0.008804706,0.010209953,-0.009860058,0,2366.399902,-0.002539055,-0.00224194,-0.006115888,-0.006237604,0.002433974,-0.010033381,-0.003054775,-0.002014183,-0.005671245,0.000847577,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10074.70519694286,10124.595797566546,10068.284846835786,10061.302841861685,10106.288115851887,10060.863514629533,10026.676889304952,10078.269436213224,10005.387412156642,10060.613103993008,10091.089264761078,2017-08-23
2017-08-24,4.04e-05,-0.000150249,0.003981324,-0.003231018,-0.000674596,-0.00311189,-0.009958248,0,2375.840088,0.015059479,0.014135206,0.000884943,-0.00147681,0.013990098,0.000892327,0.008989474,0.010761202,0.00134609,0.01093667,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10068.44339580656,10136.903553123962,10078.973050355731,10063.3802860122,10111.345294931012,10050.243594645668,10031.986384233174,10066.866860530381,9990.186827384805,10071.049961335037,10079.684435365642,2017-08-24
2017-08-25,6.54e-05,0.001122496,0.001123149,0.004842658,-0.002026323,0.004783319,0.010750536,0,2378.51001,-0.001302705,-0.003031389,0.002541765,0.005613702,0.006125024,0.006242379,0.00071143,-0.005123347,0.002024885,-0.004410295,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10086.466155277405,10151.009845149834,10090.142880461286,10080.712762518653,10119.090528938339,10069.724796949224,10040.840280895738,10087.236967434028,10015.463529233706,10097.382127710593,10106.234691941027,2017-08-25
2017-08-28,0.000123812,5.3e-05,-0.003457695,0.014388762,0.000675964,-0.007664639,-0.001585313,0,2370.300049,0.031307339,0.005197015,0.000990375,0.006010826,0.001075558,0.007580494,0.010172094,0.003840435,0.003782916,0.010238911,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10085.775022028409,10209.099136037936,10103.808803351847,10102.66773064963,10130.530526017186,10081.013478769823,10062.819745445082,10093.90704822626,10030.374702713238,10104.200351096473,10123.90457707586,2017-08-28
2017-08-29,4.16e-05,-0.000153678,-0.002348475,-0.001588599,0.0,-0.001082722,-0.005568854,0,2364.73999,-0.000262625,-0.000524518,0.007025371,-0.002581734,-0.002215885,0.003477565,-0.003618198,0.001760226,-0.003020537,-0.004250198,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10075.478487101309,10202.170095126274,10096.516731841491,10090.25310710855,10127.023535101325,10069.611884530408,10049.41351650843,10099.181169813757,10019.751346081219,10094.104572129758,10123.26330379739,2017-08-29
2017-08-30,4.56e-05,0.000532344,0.003187675,0.0,-0.007460248,0.005640785,-0.001729795,0,2372.290039,0.006723651,-0.001246839,-0.001635908,-0.001501903,0.000776219,0.003292329,-0.001733498,0.003698159,-0.000864777,-0.003046045,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10078.090589282041,10210.77027132975,10091.772496275073,10084.70639218441,10130.501125571636,10065.5115860014,10041.727718442688,10093.791170340097,10014.623950694673,10092.715123228367,10126.062387673308,2017-08-30
2017-08-31,4.09e-05,0.000181476,-0.003843373,0.011067334,0.027527803,0.005728159,0.003987794,0,2363.189941,0.006758293,-0.011181218,-0.002583259,0.004982325,0.009626949,-0.000270616,-0.006544533,-0.004765069,-0.008443527,-0.009992324,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10111.55307996443,10262.48116231839,10113.207322159391,10113.739392945436,10162.610444571257,10091.372956431616,10064.996679640702,10129.388425217672,10062.402733241503,10148.623143817695,10165.614711938222,2017-08-31
2017-09-01,4.11e-05,9.87e-05,-0.002330075,0.002355693,0.001323613,0.003444715,-0.000132689,0,2357.689941,-0.004052496,-0.006640812,0.006280352,-0.007710516,0.004068623,-0.009253795,-0.008456026,-0.005998395,-0.003713339,-0.014682228,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10113.073742477136,10261.13018020966,10107.599097288483,10105.13788103734,10158.040491356121,10090.604526347704,10046.261086801216,10145.267034057058,10055.067212948385,10160.82569037009,10155.648669670318,2017-09-01
2017-09-04,0.000116366,-0.000525768,-0.011964301,0.0,0.0,0.0,0.0,0,2329.649902,0.000700477,-0.011097016,-0.01349023,-0.011815237,-0.007712116,-0.01614621,-0.016459049,-0.006249727,-0.014701907,-0.015801545,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10092.351945365805,10261.332272532625,10088.311981149447,10077.076711733087,10146.675503710696,10065.451203782348,10019.431095177424,10121.968458151736,10034.707569666822,10147.033744550758,10127.96067927465,2017-09-04
2017-09-05,4.08e-05,7.11e-05,-0.001301379,0.010920572,0.001982141,-0.002731472,-0.013222454,0,2326.620117,-0.020340179,0.003918861,-0.002860181,-0.001990212,0.000567651,-0.007634892,0.004570905,0.00237791,-0.00617721,0.000179587,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10087.968176969089,10225.128695272082,10092.592043489609,10082.435932180042,10148.403863149375,10053.047512086823,10017.515065309542,10114.98542087548,10029.215270749846,10145.740379470177,10113.071550845794,2017-09-05
2017-09-06,5.62e-05,0.000100683,-0.002926995,-0.004665671,0.009852325,0.00261265,-0.002557414,0,2319.820068,0.006398914,-0.002993424,-0.007092161,-0.006043731,0.003117931,-0.007879681,-0.013518532,0.000529794,-0.012878864,-0.01052601,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10088.699827216347,10241.561617247404,10093.214224887573,10065.769173159517,10154.895547230686,10037.471805526848,10005.821044944121,10108.833040459645,10024.83098384126,10156.551589563836,10105.621847165072,2017-09-06
2017-09-07,3.37e-05,7.16e-05,0.011303085,0.010081521,-0.000653866,0.006383852,-0.006355358,0,2346.189941,0.015017153,0.004233975,0.007867624,-0.001874654,0.011143114,0.003217861,-0.000787606,0.002755797,0.004510798,0.002166414,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10113.70634720338,10273.278081260496,10106.420215635131,10070.6219922998,10165.707874609918,10051.063289060765,10015.503548084747,10128.129851462232,10027.87637775745,10181.456389608702,10117.151029888846,2017-09-07
2017-09-08,2.96e-05,0.00064353,-0.001053313,-0.00077192,-0.0111806,0.000824335,0.008509188,0,2343.719971,-0.005938814,-0.007280444,-0.002293263,-0.006214915,-0.012971006,-0.009612787,-0.012813816,-0.004972163,-0.003722375,-0.009506395,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10110.509227755674,10261.814821651704,10092.930537153485,10048.118025338568,10155.970041432647,10043.489767437319,9998.503710512963,10122.86872415999,10016.234900109846,10158.44522500459,10099.803531088963,2017-09-08
2017-09-11,0.000105212,8.66e-05,0.006532347,-0.014780478,0.001982141,0.009142269,-0.002423594,0,2359.080078,0.014327578,-0.008869897,-0.006305171,0.014770521,-0.004624894,0.009592828,0.006306552,0.005990397,1.79e-05,-0.00048356,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10117.496381175495,10282.184398820322,10074.399555979027,10054.686975323792,10162.078815766004,10039.647856763915,9993.855601657848,10108.515242722677,10036.856464764902,10146.82985158016,10111.901853821164,2017-09-11
2017-09-12,4.24e-05,0.000241451,0.002704976,0.00312989,0.002636758,-0.011854095,0.011528365,0,2365.469971,0.007469527,0.008368772,0.002361932,-0.000308386,0.003648063,0.00630856,0.006475038,0.002276714,0.002465439,0.001235871,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10128.479902711888,10301.435080234976,10094.761178200994,10071.857707890438,10172.39406786779,10050.150808942535,10002.28840456039,10118.91795454373,10042.778352744654,10159.422123549248,10128.891996400773,2017-09-12
2017-09-13,3.29e-05,0.000331115,-0.002238863,-0.007056098,0.004597727,-0.002600373,-0.00387294,0,2360.179932,-0.001823064,-0.014899424,0.003570842,-0.008627877,-0.006558847,-0.004687938,-0.014715054,-0.012585671,-0.002915501,-0.014326683,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10120.020752117867,10293.533651764055,10065.515280433001,10042.978712202028,10146.7366898166,10040.642901461504,9974.23778809253,10120.130016030846,10023.90808466505,10143.759431815037,10116.371771414471,2017-09-13
2017-09-14,2.56e-05,0.000206657,0.007378915,0.003926208,0.000655151,0.008251547,0.004562111,0,2377.659912,0.005718616,0.01126328,-0.003545969,0.000691799,0.010539477,-0.008298102,0.009273378,0.012120474,-0.011113041,0.009824422,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10145.35107830166,10316.47249451747,10097.191769930052,10071.267641581198,10180.114316525107,10035.331798116975,10003.24459000067,10127.264380621913,10037.942468294916,10174.462893735385,10115.653190997942,2017-09-14
2017-09-15,3.33e-05,7.17e-05,0.003530916,-0.004713317,0.00457363,0.00187665,0.000669004,0,2386.070068,0.009683723,-0.003270479,-0.00130008,0.003382567,0.005270611,-0.006626703,-0.014738435,-0.0111545,0.006617247,-0.006824401,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10154.009162033883,10335.772494125524,10094.526389672832,10049.807016262022,10164.33783967457,10049.00953726927,9994.793675555757,10127.86144076734,10046.263432487143,10186.066206068248,10107.433613623758,2017-09-15
2017-09-18,0.000116783,0.000142422,0.013379891,-0.01028898,-0.001304682,-0.00540497,0.004538472,0,2418.209961,-0.009498553,0.001838893,-0.000589464,0.002026035,0.007593547,0.007035865,0.006528473,0.009212108,0.000124855,0.000405256,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10168.717587850844,10311.824835233183,10089.865387228207,10052.94081668911,10172.023467228646,10041.537414177388,9987.82234763477,10119.142585320471,10041.934142495915,10191.037216988183,10111.43353640518,2017-09-18
2017-09-19,7.12e-06,-0.001001149,-0.000893585,0.002383846,-0.001960125,-0.006619215,0.016247169,0,2416.050049,0.006225492,-0.00018294,-0.000218012,0.004502121,-0.017579709,-0.004480503,0.003378531,-0.00110076,-0.002779905,0.002044341,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10173.137759000698,10328.398208846085,10095.428477788435,10064.374166192194,10176.099250875639,10042.796583690842,9996.986759816598,10124.66353238275,10055.215692379634,10167.79056213632,10109.887095326783,2017-09-19
2017-09-20,2.66e-05,0.000204448,-0.001594822,-0.0079682,0.00846639,-0.002731471,0.005488227,0,2412.199951,-0.013735178,0.002965206,-0.006534909,-0.011233044,0.00087663,0.008594013,-0.004132752,-0.000682148,-0.003088627,-0.008068794,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10175.44083969837,10310.296370786933,10105.281151084042,10062.468862345731,10179.926867844972,10042.611625271447,9988.669944037327,10118.77298053068,10041.674185077994,10174.218791848027,10129.155818549807,2017-09-20
2017-09-21,2.38e-05,-0.00027636,-0.002365764,-0.007226057,-0.003898665,-0.001904464,-0.008374965,0,2406.5,-0.017342226,-0.007968716,-0.004170377,-0.003828674,-0.015927115,-0.003235165,-0.007229478,0.003325517,-0.004449023,-0.012376512,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10154.489257245681,10263.951199090561,10075.221384701403,10033.749090289615,10168.48760217975,10018.508591915845,9951.798000729694,10094.948315706528,10018.592436131461,10130.811303108787,10106.857020304713,2017-09-21
2017-09-22,3.87e-05,0.000185572,0.0,0.004823194,0.003898665,-0.007078475,0.00419625,0,2406.5,-0.019889223,-0.007108469,-0.028097247,-0.018399983,-0.011997448,-0.017184281,-0.015802541,-0.013774429,-0.007611951,-0.018476235,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10160.543538098336,10236.868700384905,10069.505583499373,10013.89050123107,10151.700215560046,10012.002466946631,9927.805115842491,10055.023493848954,9994.561711309392,10117.005391517441,10084.597298379855,2017-09-22
2017-09-25,0.000103565,-0.000191676,-0.01090491,0.010371063,0.016720603,0.005801725,0.009118345,0,2380.399902,-0.007661596,-0.011918773,-0.017292187,-0.019962189,-0.006974523,-0.015190284,-0.030084549,-0.001824395,-0.015852391,-0.023474968,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10175.647816415836,10257.489861633576,10082.816562788037,9997.867175715908,10181.837683952386,10018.857337698402,9922.413554310198,10059.568815547185,9994.777111963915,10138.518598122868,10092.581788493151,2017-09-25
2017-09-26,2.8e-05,-0.001040213,-0.00255739,-0.011173328,-0.008968642,0.001685894,-0.009772402,0,2374.320068,0.012347134,0.011196004,0.010998572,0.022838371,0.003110928,0.023740801,0.01050698,-0.00030061,0.020864926,0.015040083,0.2903427,0.24568997,0.16426466,0.069950365,0.08709214,0.06562675,0.07703336,10000,10146.543936569979,10253.388637099904,10076.856041926469,9990.812945452632,10156.4852119427,10029.10440344422,9922.896064419689,10053.292154278166,10008.311107252439,10118.963557677556,10107.779571867022,2017-09-26
